MIS_unconstrained_QAOA , 8, 0.4, 1, 1, 3, 0.9530052781703766, 0.6600947312676642, 0.32961139774401294
MIS_unconstrained_QAOA , 8, 0.4, 2, 1, 3, 0.994641413852283, 0.24717590596193562, 0.02632629046990516
MIS_unconstrained_QAOA , 8, 0.4, 3, 1, 3, 1.1781717290458487, 0.26044525999866175, 0.07956676693255706
MIS_unconstrained_QAOA , 8, 0.4, 4, 1, 3, 0.6666666666666751, 1.0, 0.0
MIS_unconstrained_QAOA , 8, 0.4, 5, 1, 3, 0.6310940787359895, 0.5381702446737455, 0.023545959826431335
MIS_unconstrained_QAOA , 8, 0.4, 6, 1, 3, 0.9052021122184225, 0.4869242670610996, 0.08964439623921275
MIS_unconstrained_QAOA , 8, 0.4, 7, 1, 3, 1.257690329697524, 0.07620483640804676, 0.0012412287430318672
MIS_unconstrained_QAOA , 8, 0.4, 8, 1, 3, 1.034123266394927, 0.32464182519942764, 0.1294256581815419
MIS_unconstrained_QAOA , 8, 0.4, 9, 1, 3, 0.9395096692959765, 0.4729742350988363, 0.17011050798853994
MIS_unconstrained_QAOA , 8, 0.4, 10, 1, 3, 1.0007119666468351, 0.21690172530819407, 0.057822170771625124
